"text","intent","sentiment","priority"
"طب مش فاهم ليه فيه قيود كتير على الاستبدال برجاء الإفادة","policy_inquiry","negative","low"
"لو سمحت، مش فاهم ليه فيه قيود كتير على الاستبدال برجاء الإفادة","policy_inquiry","negative","low"
"من فضلك، مش فاهم ليه فيه قيود كتير على الاستبدال","policy_inquiry","negative","low"
"بجد لو الفاتوره ضاعت مني، ينفع أرجع المنتج برضو؟ في انتظار ردكم","policy_inquiry","neutral","low"
"لو الفاتوره ضاعت مني، ينفع أرجع المنتج برضو؟","policy_inquiry","neutral","low"
"على فكرة، لو الفاتورة ضاعت مني، ينفع أرجع المنتج برضو؟ ياريت حد يرد عليا","policy_inquiry","neutral","low"
"بجد لو الفاتوره ضاعت مني، ينفع أرجع المنتج برضو؟ وشكراً لتعاونكم","policy_inquiry","neutral","low"
"لو سمحت، لو الفاتورة ضاعت مني، ينفع أرجع المنتج برضو؟ ياريت حد يرد عليا","policy_inquiry","neutral","low"
"طب لو الفاتورة ضاعت مني، ينفع ارجع المنتج برضو؟ ياريت حد يرد عليا","policy_inquiry","neutral","low"
"لو سمحت، لو الفاتورة ضاعت مني، ينفع أرجع المنتج برضو؟ وشكراً لتعاونكم","policy_inquiry","neutral","low"
"معلش، لو الفاتورة ضاعت مني، ينفع أرجع المنتج برضو؟ في انتظار ردكم","policy_inquiry","neutral","low"
"طب لو الفاتورة ضاعت مني، ينفع ارجع المنتج برضو؟","policy_inquiry","neutral","low"
"على فكرة، لو الفاتورة ضاعت مني، ينفع ارجع المنتج برضو؟","policy_inquiry","neutral","low"
"على فكرة، لو الفاتورة ضاعت مني، ينفع أرجع المنتج برضو؟ برجاء الإفادة","policy_inquiry","neutral","low"
"لو سمحت، لو الفاتورة ضاعت مني، ينفع أرجع المنتج برضو؟ برجاء الإفادة","policy_inquiry","neutral","low"
"لو سمحت، ينفع أرجع المنتج لو مش عاجبني؟","policy_inquiry","neutral","low"
"على فكرة، ينفع ارجع المنتج لو مش عاجبني؟ برجاء الإفادة","policy_inquiry","neutral","low"
"طب ينفع ارجع المنتج لو مش عاجبني؟","policy_inquiry","neutral","low"
"على فكرة، ينفع أرجع المنتج لو مش عاجبني؟ وشكراً لتعاونكم","policy_inquiry","neutral","low"
"ينفع ارجع المنتج لو مش عاجبني؟ في انتظار ردكم","policy_inquiry","neutral","low"
"معلش، ينفع ارجع المنتج لو مش عاجبني؟ في انتظار ردكم","policy_inquiry","neutral","low"
"من فضلك، ينفع ارجع المنتج لو مش عاجبني؟ ياريت حد يرد عليا","policy_inquiry","neutral","low"
"ينفع ارجع المنتج لو مش عاجبني؟ ياريت حد يرد عليا","policy_inquiry","neutral","low"
"من فضلك، ينفع ارجع المنتج لو مش عاجبني؟ برجاء الإفادة","policy_inquiry","neutral","low"
"ينفع ارجع المنتج لو مش عاجبني؟ برجاء الإفادة","policy_inquiry","neutral","low"
"بجد ينفع ارجع المنتج لو مش عاجبني؟ برجاء الإفادة","policy_inquiry","neutral","low"
"ينفع ارجع المنتج لو مش عاجبني؟ وشكراً لتعاونكم","policy_inquiry","neutral","low"
"معلش، شكراً على المعلومة عن سياسة الاسترجاع في انتظار ردكم","policy_inquiry","positive","low"
"شكراً على المعلومة عن سياسة الاسترجاع ياريت حد يرد عليا","policy_inquiry","positive","low"
"بجد شكراً على المعلومة عن سياسة الاسترجاع في انتظار ردكم","policy_inquiry","positive","low"
"شكراً على المعلومة عن سياسة الاسترجاع","policy_inquiry","positive","low"
"طب شكراً على المعلومة عن سياسة الاسترجاع ياريت حد يرد عليا","policy_inquiry","positive","low"
"طب شكراً على المعلومة عن سياسة الاسترجاع برجاء الإفادة","policy_inquiry","positive","low"
"طب شكراً على المعلومة عن سياسة الاسترجاع","policy_inquiry","positive","low"
"بجد شكراً على المعلومة عن سياسة الاسترجاع","policy_inquiry","positive","low"
"لو سمحت، شكراً على المعلومة عن سياسة الاسترجاع ياريت حد يرد عليا","policy_inquiry","positive","low"
"معلش، شكراً على المعلومة عن سياسة الاسترجاع برجاء الإفادة","policy_inquiry","positive","low"
"معلش، شكراً على المعلومة عن سياسة الاسترجاع وشكراً لتعاونكم","policy_inquiry","positive","low"
"من فضلك، شكراً على المعلومة عن سياسة الاسترجاع برجاء الإفادة","policy_inquiry","positive","low"
"بجد تمام كده، سعيد ان في مرونة في الاسترجاع وشكراً لتعاونكم","policy_inquiry","positive","low"
"بجد تمام كده، سعيد ان في مرونة في الاسترجاع","policy_inquiry","positive","low"
"طب تمام كده، سعيد ان في مرونة في الاسترجاع في انتظار ردكم","policy_inquiry","positive","low"
"من فضلك، تمام كده، سعيد ان في مرونة في الاسترجاع ياريت حد يرد عليا","policy_inquiry","positive","low"
"لو سمحت، تمام كده، سعيد ان في مرونة في الاسترجاع برجاء الإفادة","policy_inquiry","positive","low"
"تمام كده، سعيد ان في مرونة في الاسترجاع ياريت حد يرد عليا","policy_inquiry","positive","low"
"تمام كده، سعيد ان في مرونة في الاسترجاع في انتظار ردكم","policy_inquiry","positive","low"
"على فكرة، تمام كده، سعيد ان في مرونة في الاسترجاع ياريت حد يرد عليا","policy_inquiry","positive","low"
"معلش، تمام كده، سعيد ان في مرونة في الاسترجاع ياريت حد يرد عليا","policy_inquiry","positive","low"
"معلش، تمام كده، سعيد ان في مرونة في الاسترجاع وشكراً لتعاونكم","policy_inquiry","positive","low"
"على فكرة، تمام كده، سعيد ان في مرونة في الاسترجاع في انتظار ردكم","policy_inquiry","positive","low"
"من فضلك، تمام كده، سعيد ان في مرونة في الاسترجاع برجاء الإفادة","policy_inquiry","positive","low"
"على فكرة، هل الاسترجاع بيتم مجاناً ولا فيه تكلفة؟ برجاء الإفادة","policy_inquiry","neutral","low"
"هل الاسترجاع بيتم مجاناً ولا فيه تكلفة؟ في انتظار ردكم","policy_inquiry","neutral","low"
"هل الاسترجاع بيتم مجاناً ولا فيه تكلفة؟ وشكراً لتعاونكم","policy_inquiry","neutral","low"
"من فضلك، هل الاسترجاع بيتم مجاناً ولا فيه تكلفة؟ في انتظار ردكم","policy_inquiry","neutral","low"
"معلش، هل الاسترجاع بيتم مجاناً ولا فيه تكلفة؟","policy_inquiry","neutral","low"
"طب هل الاسترجاع بيتم مجاناً ولا فيه تكلفة؟","policy_inquiry","neutral","low"
"من فضلك، هل الاسترجاع بيتم مجاناً ولا فيه تكلفة؟","policy_inquiry","neutral","low"
"من فضلك، هل الاسترجاع بيتم مجاناً ولا فيه تكلفة؟ وشكراً لتعاونكم","policy_inquiry","neutral","low"
"طب هل الاسترجاع بيتم مجاناً ولا فيه تكلفة؟ ياريت حد يرد عليا","policy_inquiry","neutral","low"
"لو سمحت، هل الاسترجاع بيتم مجاناً ولا فيه تكلفة؟ ياريت حد يرد عليا","policy_inquiry","neutral","low"
"طب هل الاسترجاع بيتم مجاناً ولا فيه تكلفة؟ وشكراً لتعاونكم","policy_inquiry","neutral","low"
"بجد هل الاسترجاع بيتم مجاناً ولا فيه تكلفة؟","policy_inquiry","neutral","low"
"إيه هي مدة الاسترجاع المسموحة بالظبط؟","policy_inquiry","neutral","low"
"بجد إيه هي مدة الاسترجاع المسموحة بالظبط؟ وشكراً لتعاونكم","policy_inquiry","neutral","low"
"معلش، إيه هي مدة الاسترجاع المسموحة بالظبط؟ وشكراً لتعاونكم","policy_inquiry","neutral","low"
"بجد إيه هي مدة الاسترجاع المسموحة بالظبط؟ ياريت حد يرد عليا","policy_inquiry","neutral","low"
"لو سمحت، إيه هي مدة الاسترجاع المسموحة بالظبط؟ في انتظار ردكم","policy_inquiry","neutral","low"
"إيه هي مدة الاسترجاع المسموحة بالظبط؟ وشكراً لتعاونكم","policy_inquiry","neutral","low"
"لو سمحت، إيه هي مدة الاسترجاع المسموحة بالظبط؟ وشكراً لتعاونكم","policy_inquiry","neutral","low"
"بجد إيه هي مدة الاسترجاع المسموحة بالظبط؟","policy_inquiry","neutral","low"
"طب إيه هي مدة الاسترجاع المسموحة بالظبط؟ ياريت حد يرد عليا","policy_inquiry","neutral","low"
"بجد إيه هي مدة الاسترجاع المسموحة بالظبط؟ في انتظار ردكم","policy_inquiry","neutral","low"
